h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
8848954d85fffff,27.914216,-97.118356,0.76,0.76,0.76,0.1667,1,6,,,,,False,False,cloud,cloud
8848916e53fffff,29.317927,-97.310761,0.795,0.605,0.921,1.0,4,4,>2.0m,0.269,11.84,4.186,False,True,,good
884890241dfffff,28.580957,-96.900544,0.7033,0.614,0.79,0.4286,3,7,0.6-1.0m,0.119,1.746,0.732,False,True,,good
8848933823fffff,29.524145,-96.387874,0.8167,0.794,0.842,0.5,3,6,0.0-0.1m,0.021,0.063,0.042,False,True,,good
88489e4f35fffff,30.115854,-96.743233,0.51,0.51,0.51,0.2,1,5,,,,,False,False,cloud,cloud
884891d811fffff,28.364627,-97.10403,0.54,0.54,0.54,0.2,1,5,1.0-2.0m,0.79,1.347,1.064,False,False,cloud,cloud
8848933181fffff,29.504261,-96.548205,0.56,0.56,0.56,0.25,1,4,0.6-1.0m,0.155,1.601,0.968,False,True,,good
8848916cc9fffff,29.395854,-97.295152,0.625,0.597,0.653,0.3333,2,6,1.0-2.0m,0.367,3.957,1.969,False,True,,good
88489e5989fffff,29.925799,-96.646635,0.62,0.62,0.62,0.25,1,4,,,,,False,True,,good
8848930e93fffff,29.42468,-96.357558,0.82,0.82,0.82,0.4286,3,7,0.6-1.0m,0.037,1.914,0.643,False,True,,good
88489151d5fffff,28.724235,-97.014039,0.6067,0.5,0.74,0.75,3,4,,,,,False,True,,good
8848917001fffff,29.047323,-97.299742,0.73,0.682,0.778,0.3333,2,6,0.3-0.6m,0.326,0.326,0.326,False,True,,good
8848903537fffff,28.443845,-96.832812,0.7683,0.7,0.84,0.8571,6,7,0.1-0.3m,0.054,0.406,0.224,False,True,,good
8848902621fffff,28.527016,-96.892534,0.73,0.702,0.75,1.0,5,5,0.1-0.3m,0.044,0.361,0.184,False,True,,good
8848939455fffff,28.788752,-96.701146,0.6,0.592,0.608,0.3333,2,6,,,,,False,True,,good
8848933a4bfffff,29.429749,-96.453529,0.64,0.64,0.64,0.25,1,4,,,,,False,True,,good
88489305c9fffff,29.369219,-96.410087,0.635,0.615,0.655,0.5,2,4,,,,,False,True,,good
88446d94b3fffff,30.021199,-96.540306,0.58,0.58,0.58,0.1429,1,7,,,,,False,False,cloud,cloud
8848915601fffff,28.725119,-97.210238,0.45,0.45,0.45,0.1667,1,6,1.0-2.0m,1.049,1.976,1.747,False,False,cloud,cloud
8848902731fffff,28.544168,-96.843339,0.69,0.69,0.69,0.1429,1,7,0.6-1.0m,0.74,0.74,0.74,False,False,cloud,cloud
884890b6d5fffff,28.011306,-97.218933,0.6133,0.586,0.642,0.6,3,5,0.3-0.6m,0.076,1.03,0.477,False,True,,good
88489e693dfffff,30.42919,-96.83694,0.7133,0.682,0.738,0.4286,3,7,0.6-1.0m,0.153,1.424,0.759,False,True,,good
8848916203fffff,29.163065,-97.311662,0.6825,0.61,0.737,0.6667,4,6,1.0-2.0m,0.06,3.115,1.313,False,True,,good
8848930557fffff,29.346797,-96.383757,0.5367,0.506,0.57,0.5,3,6,,,,,False,True,,good
884890a831fffff,28.166499,-96.787645,0.5533,0.514,0.586,0.6,3,5,0.0-0.1m,0.0,0.0,0.0,False,True,,good
8848954e9dfffff,27.862808,-97.245323,0.62,0.556,0.684,0.2857,2,7,0.3-0.6m,0.061,0.957,0.481,False,True,,good
884890b747fffff,27.953864,-97.09563,0.63,0.63,0.63,0.1429,1,7,,,,,False,False,cloud,cloud
88489e5589fffff,29.970484,-96.968631,0.8433,0.795,0.885,0.8571,6,7,0.3-0.6m,0.175,0.828,0.488,False,True,,good
8848957205fffff,27.844994,-97.499334,0.71,0.71,0.71,0.25,1,4,0.0-0.1m,0.044,0.065,0.059,False,True,,good
88489569b5fffff,28.20469,-97.235169,0.885,0.83,0.93,1.0,6,6,0.3-0.6m,0.196,0.69,0.42,False,True,,good
88489162a1fffff,29.216975,-97.319925,0.8175,0.699,0.898,1.0,4,4,0.3-0.6m,0.087,0.792,0.415,False,True,,good
8848915201fffff,28.621824,-97.063499,0.69,0.69,0.69,0.1429,1,7,0.0-0.1m,0.017,0.282,0.097,False,False,cloud,cloud
8848956b13fffff,28.094781,-97.26884,0.7875,0.687,0.874,0.5714,4,7,,,,,False,True,,good
88489546ebfffff,27.77945,-97.390383,0.62,0.568,0.664,0.4286,3,7,,,,,False,True,,good
8848902449fffff,28.542477,-96.893392,0.56,0.528,0.592,0.3333,2,6,0.1-0.3m,0.048,0.459,0.249,False,True,,good
8848916ea3fffff,29.387958,-97.299745,0.62,0.62,0.62,0.1667,1,6,,,,,False,False,cloud,cloud
88489ac94dfffff,30.765926,-96.616005,0.45,0.45,0.45,0.25,1,4,0.1-0.3m,0.054,0.377,0.209,False,True,,good
884893758bfffff,29.62132,-96.211381,0.6625,0.618,0.701,1.0,4,4,0.3-0.6m,0.109,0.666,0.383,False,True,,good
8848930ee3fffff,29.394954,-96.315761,0.645,0.601,0.689,0.5,2,4,0.1-0.3m,0.132,0.363,0.245,False,True,,good
8848915115fffff,28.694688,-96.972169,0.595,0.535,0.655,0.3333,2,6,,,,,False,True,,good
884891c321fffff,28.408875,-97.166767,0.42,0.412,0.428,0.2857,2,7,,,,,False,True,,good
88489170edfffff,29.077882,-97.311653,0.48,0.48,0.48,0.1429,1,7,,,,,False,False,cloud,cloud
88489035a9fffff,28.46619,-96.859093,0.78,0.726,0.846,1.0,4,4,0.1-0.3m,0.028,0.166,0.123,False,True,,good
8848916567fffff,29.309678,-97.32545,0.8914,0.866,0.91,1.0,7,7,0.6-1.0m,0.124,1.506,0.743,False,True,,good
88446db5d1fffff,30.354233,-96.761494,0.57,0.57,0.57,0.4,2,5,,,,,False,True,,good
88489e4295fffff,29.995556,-96.904052,0.72,0.696,0.744,0.3333,2,6,>2.0m,0.587,8.082,4.482,False,True,,good
8848956967fffff,28.121214,-97.185249,0.585,0.573,0.597,0.5,2,4,,,,,False,True,,good
884890b725fffff,27.978386,-97.06204,0.88,0.88,0.88,0.1429,1,7,,,,,False,False,cloud,cloud
88489542ebfffff,27.676476,-97.2445,0.8,0.8,0.8,0.1667,1,6,,,,,False,False,cloud,cloud
8848933b39fffff,29.470631,-96.369995,0.875,0.852,0.894,1.0,4,4,,,,,False,True,,good
884890b6a9fffff,28.020372,-97.184436,0.68,0.582,0.782,0.5,3,6,>2.0m,2.281,3.586,2.888,False,True,,good
884895573dfffff,27.596221,-97.309683,0.655,0.603,0.707,0.2857,2,7,0.1-0.3m,0.04,0.126,0.1,False,True,,good
8848937607fffff,29.519799,-96.261683,0.825,0.695,0.927,1.0,4,4,0.3-0.6m,0.035,0.745,0.325,False,True,,good
88489160c9fffff,29.232426,-97.320845,0.58,0.58,0.58,0.1667,1,6,,,,,False,False,cloud,cloud
884890b411fffff,28.036983,-97.155377,0.67,0.67,0.67,0.25,1,4,,,,,False,True,,good
88489151b3fffff,28.763395,-97.001172,0.575,0.53,0.62,0.75,6,8,,,,,False,True,,good
8848954d63fffff,27.853762,-97.074965,0.61,0.61,0.61,0.1667,1,6,,,,,False,False,cloud,cloud
8848915029fffff,28.677856,-97.011414,0.5367,0.494,0.59,0.5,3,6,,,,,False,True,,good
8848933825fffff,29.516851,-96.372376,0.815,0.775,0.859,1.0,4,4,,,,,False,True,,good
88489aaad3fffff,31.147159,-97.565714,0.575,0.539,0.611,0.2857,2,7,0.0-0.1m,0.002,0.007,0.005,False,True,,good
8848956a05fffff,28.070211,-97.302458,0.6267,0.59,0.678,0.5,3,6,0.1-0.3m,0.196,0.383,0.295,False,True,,good
8848916ccbfffff,29.403403,-97.300664,0.555,0.439,0.671,0.5,2,4,0.3-0.6m,0.066,1.069,0.459,False,True,,good
88489316e5fffff,29.165915,-96.500134,0.618,0.52,0.736,0.8333,5,6,0.3-0.6m,0.049,0.638,0.351,False,True,,good
8848930e95fffff,29.417386,-96.342078,0.72,0.712,0.728,0.4,2,5,0.3-0.6m,0.077,0.52,0.307,False,True,,good
8848903539fffff,28.428044,-96.841963,0.77,0.77,0.77,0.25,1,4,0.6-1.0m,0.806,0.806,0.787,False,True,,good
8848902623fffff,28.534576,-96.897969,0.7475,0.729,0.764,0.5714,4,7,0.1-0.3m,0.026,0.333,0.166,False,True,,good
8848933a4dfffff,29.422464,-96.438034,0.77,0.77,0.77,0.1667,1,6,0.6-1.0m,0.338,1.638,0.926,False,False,cloud,cloud
884891d88dfffff,28.395213,-97.115811,0.586,0.452,0.778,0.8333,5,6,,,,,False,True,,good
884893751bfffff,29.583216,-96.194356,0.505,0.501,0.509,0.3333,2,6,0.6-1.0m,0.324,1.231,0.925,False,True,,good
8848902499fffff,28.633534,-96.948648,0.545,0.477,0.613,0.3333,2,6,0.3-0.6m,0.063,0.875,0.39,False,True,,good
884893a0d3fffff,29.279012,-96.848755,0.54,0.54,0.54,0.2,1,5,1.0-2.0m,0.197,2.316,1.103,False,False,cloud,cloud
8848916ec5fffff,29.348822,-97.312601,0.59,0.582,0.598,0.3333,2,6,,,,,False,True,,good
884891cd29fffff,28.620063,-97.113643,0.56,0.536,0.584,0.3333,2,6,,,,,False,True,,good
884893acd5fffff,29.434864,-96.806915,0.68,0.68,0.68,0.1429,1,7,>2.0m,0.988,4.212,2.867,False,False,cloud,cloud
8848916205fffff,29.155868,-97.296076,0.84,0.69,0.934,0.8333,5,6,1.0-2.0m,0.072,3.234,1.348,False,True,,good
8848930559fffff,29.331105,-96.393014,0.6733,0.588,0.748,0.75,3,4,0.3-0.6m,0.042,1.147,0.532,False,True,,good
8848954047fffff,27.678804,-97.18476,0.63,0.55,0.71,0.8333,5,6,0.1-0.3m,0.06,0.497,0.272,False,True,,good
8848956b41fffff,28.049078,-97.246148,0.73,0.73,0.73,0.1667,1,6,0.1-0.3m,0.076,0.248,0.201,False,False,cloud,cloud
88489e558bfffff,29.978036,-96.974139,0.74,0.74,0.74,0.1429,1,7,>2.0m,0.497,6.235,2.303,False,False,cloud,cloud
88489569b7fffff,28.212244,-97.240621,0.8917,0.825,0.965,1.0,6,6,0.1-0.3m,0.085,0.379,0.241,False,True,,good
884890b60bfffff,27.966355,-97.176324,0.585,0.557,0.613,0.4,2,5,,,,,False,True,,good
88489162a3fffff,29.224524,-97.325431,0.74,0.652,0.812,0.5,3,6,1.0-2.0m,1.771,1.771,1.771,False,True,,good
884890a6d5fffff,28.175219,-97.193376,0.8067,0.645,0.92,1.0,6,6,0.0-0.1m,0.005,0.005,0.005,False,True,,good
88489325cdfffff,29.740107,-96.666943,0.694,0.556,0.832,1.0,5,5,,,,,False,True,,good
8848932ae9fffff,29.646287,-96.434569,0.78,0.78,0.78,0.1667,1,6,0.0-0.1m,0.01,0.057,0.031,False,False,cloud,cloud
88489374cdfffff,29.588968,-96.270224,0.6375,0.605,0.668,0.5714,4,7,0.6-1.0m,0.239,1.35,0.833,False,True,,good
8848954db3fffff,27.944815,-97.130097,0.52,0.52,0.52,0.1429,1,7,0.3-0.6m,0.053,0.551,0.316,False,False,cloud,cloud
88489e5421fffff,29.931808,-96.971503,0.56,0.56,0.56,0.1667,1,6,,,,,False,False,cloud,cloud
884891cde7fffff,28.665396,-97.146412,0.47,0.47,0.47,0.1429,1,7,0.1-0.3m,0.151,0.318,0.24,False,False,cloud,cloud
88489372c5fffff,29.437833,-96.151879,0.49,0.49,0.49,0.1429,1,7,0.3-0.6m,0.112,0.937,0.449,False,False,cloud,cloud
8848930ee5fffff,29.387656,-96.300291,0.7157,0.642,0.792,1.0,7,7,0.1-0.3m,0.029,0.522,0.217,False,True,,good
8848915117fffff,28.702247,-96.977619,0.6633,0.6,0.736,0.4286,3,7,>2.0m,0.733,4.196,2.698,False,True,,good
8848914201fffff,28.785382,-97.03762,0.48,0.48,0.48,0.25,1,4,1.0-2.0m,0.21,4.22,1.807,False,True,,good
884893b039fffff,29.079292,-96.807475,0.6467,0.55,0.718,0.75,3,4,1.0-2.0m,0.217,3.7,1.462,False,True,,good
8848954d35fffff,27.884736,-97.07672,0.85,0.842,0.858,0.3333,2,6,,,,,False,True,,good
8844691431fffff,31.475869,-96.075952,0.54,0.532,0.548,0.5,2,4,>2.0m,0.409,5.497,2.796,False,True,,good
8848916569fffff,29.293877,-97.334627,0.74,0.708,0.772,0.5,2,4,>2.0m,1.436,4.318,2.712,False,True,,good
88446db5d3fffff,30.361786,-96.767,0.6,0.505,0.711,0.8,4,5,0.3-0.6m,0.179,0.607,0.4,False,True,,good
88489030ebfffff,28.344524,-96.792332,0.86,0.86,0.86,0.1667,1,6,,,,,False,False,cloud,cloud
8848956969fffff,28.105356,-97.194346,0.855,0.827,0.883,0.2857,2,7,,,,,False,True,,good
884890a14bfffff,28.06157,-96.906801,0.8,0.8,0.8,0.1429,1,7,0.0-0.1m,0.008,0.097,0.04,False,False,cloud,cloud
8848955585fffff,27.689226,-97.315125,0.585,0.565,0.605,0.3333,2,6,,,,,False,True,,good
884890a811fffff,28.157904,-96.812161,0.745,0.717,0.773,0.3333,2,6,0.3-0.6m,0.259,0.463,0.414,False,True,,good
884891db05fffff,28.297329,-97.035049,0.865,0.769,0.973,0.6667,4,6,0.1-0.3m,0.118,0.522,0.3,False,True,,good
8848902711fffff,28.535595,-96.867937,0.775,0.75,0.812,0.6667,4,6,0.6-1.0m,0.74,0.74,0.74,False,True,,good
8848933b3bfffff,29.478198,-96.375423,0.795,0.77,0.83,0.8571,6,7,,,,,False,True,,good
8848915185fffff,28.732822,-96.989392,0.5875,0.54,0.617,0.8,4,5,1.0-2.0m,1.049,2.056,1.75,False,True,,good
88489160cbfffff,29.239976,-97.326352,0.8183,0.74,0.895,1.0,6,6,0.6-1.0m,0.174,1.57,0.957,False,True,,good
88489151b5fffff,28.756179,-96.985683,0.63,0.61,0.658,0.5714,4,7,>2.0m,0.652,4.569,2.51,False,True,,good
8848933161fffff,29.436467,-96.489158,0.68,0.595,0.74,1.0,6,6,,,,,False,True,,good
8848916e57fffff,29.318276,-97.300662,0.76,0.76,0.76,0.25,1,4,>2.0m,0.936,12.23,6.084,False,True,,good
8848933827fffff,29.524417,-96.377807,0.825,0.745,0.9,1.0,6,6,,,,,False,True,,good
8848917a59fffff,29.03574,-97.188038,0.68,0.68,0.68,0.1429,1,7,>2.0m,0.862,8.015,3.732,False,False,cloud,cloud
88489316e7fffff,29.173481,-96.505561,0.48,0.42,0.56,1.0,6,6,0.0-0.1m,0.003,0.013,0.007,False,True,,good
8848954201fffff,27.638706,-97.21737,0.86,0.86,0.86,0.1667,1,6,0.0-0.1m,0.002,0.004,0.003,False,False,cloud,cloud
884891d353fffff,28.235282,-97.246976,0.85,0.826,0.874,0.5,2,4,0.1-0.3m,0.017,0.21,0.106,False,True,,good
8848930e97fffff,29.424953,-96.347501,0.84,0.84,0.84,0.1429,1,7,>2.0m,0.096,5.2,2.638,False,False,cloud,cloud
88489e513dfffff,29.837493,-96.768451,0.645,0.617,0.673,0.3333,2,6,0.3-0.6m,0.065,0.924,0.466,False,True,,good
884890353bfffff,28.435605,-96.847388,0.73,0.663,0.801,0.5714,4,7,0.3-0.6m,0.124,0.806,0.549,False,True,,good
88489376a7fffff,29.581137,-96.274867,0.61,0.61,0.61,0.25,1,4,,,,,False,True,,good
8848902625fffff,28.527356,-96.882524,0.75,0.722,0.77,0.5,3,6,0.3-0.6m,0.203,0.55,0.412,False,True,,good
88489e9b21fffff,29.43325,-97.332831,0.69,0.672,0.712,0.5,3,6,>2.0m,0.621,3.884,2.499,False,True,,good
88489e5a49fffff,29.792731,-96.715353,0.6143,0.526,0.734,1.0,7,7,0.1-0.3m,0.032,0.231,0.144,False,True,,good
8848954e03fffff,27.810311,-97.19732,0.78,0.78,0.78,0.1667,1,6,,,,,False,False,cloud,cloud
884890a411fffff,28.200846,-97.129737,1.0,1.0,1.0,0.1429,1,7,,,,,False,False,cloud,cloud
88446d34a3fffff,30.759633,-96.559567,0.44,0.44,0.44,0.1429,1,7,,,,,False,False,cloud,cloud
884890b6d9fffff,28.002992,-97.23346,0.76,0.712,0.808,0.75,3,4,0.0-0.1m,0.006,0.069,0.037,False,True,,good
884893acd7fffff,29.442422,-96.812383,0.65,0.53,0.77,0.4,2,5,1.0-2.0m,0.356,3.088,1.894,False,True,,good
8848916207fffff,29.163419,-97.301577,0.725,0.619,0.891,0.6667,4,6,1.0-2.0m,0.068,3.79,1.07,False,True,,good
884893055bfffff,29.338672,-96.398438,0.55,0.55,0.55,0.1667,1,6,0.6-1.0m,0.26,1.41,0.711,False,False,cloud,cloud
88489ad953fffff,30.633675,-96.675062,0.57,0.57,0.57,0.1667,1,6,,,,,False,False,cloud,cloud
884891c88dfffff,28.558904,-97.090045,0.8167,0.608,0.984,0.5,3,6,0.1-0.3m,0.022,0.688,0.262,False,True,,good
884890b23bfffff,27.886588,-97.026892,0.64,0.608,0.672,0.4,2,5,0.0-0.1m,0.052,0.079,0.071,False,True,,good
88489e558dfffff,29.970788,-96.958493,0.86,0.754,0.944,1.0,7,7,>2.0m,0.217,7.378,2.621,False,True,,good
884890a9ebfffff,28.183331,-96.748585,0.806,0.734,0.874,0.7143,5,7,0.1-0.3m,0.043,0.194,0.141,False,True,,good
88489162a5fffff,29.217327,-97.309834,0.8275,0.734,0.907,1.0,4,4,1.0-2.0m,0.298,3.212,1.646,False,True,,good
884890a6d7fffff,28.182774,-97.198823,0.9,0.9,0.9,0.4,2,5,,,,,False,True,,good
8848954029fffff,27.695069,-97.165739,0.46,0.46,0.46,0.1667,1,6,,,,,False,False,cloud,cloud
8848933a01fffff,29.453287,-96.439639,0.6783,0.58,0.74,1.0,6,6,0.1-0.3m,0.025,0.307,0.139,False,True,,good
8848932aebfffff,29.653852,-96.440011,0.75,0.75,0.75,0.2,1,5,0.6-1.0m,0.319,1.073,0.791,False,False,cloud,cloud
88489331b1fffff,29.527522,-96.544394,0.62,0.62,0.62,0.25,1,4,,,,,False,True,,good
884890244dfffff,28.542816,-96.88338,0.72,0.548,0.836,0.8333,5,6,0.1-0.3m,0.055,0.308,0.19,False,True,,good
884890b2d9fffff,27.89985,-97.087565,0.89,0.89,0.89,0.2,1,5,,,,,False,False,cloud,cloud
8848954db5fffff,27.937633,-97.114695,0.59,0.505,0.687,0.6667,4,6,,,,,False,True,,good
8848933a6dfffff,29.430867,-96.413281,0.58,0.58,0.58,0.4,2,5,0.3-0.6m,0.18,0.63,0.442,False,True,,good
8848902643fffff,28.502625,-96.926282,0.85,0.808,0.88,1.0,4,4,>2.0m,9.736,9.736,9.736,False,True,,good
88489376c5fffff,29.541975,-96.298072,0.8,0.8,0.8,0.2,1,5,,,,,False,False,cloud,cloud
884891d52dfffff,28.396151,-97.301558,0.6,0.576,0.624,0.2857,2,7,0.0-0.1m,0.036,0.102,0.065,False,True,,good
8848931737fffff,29.160663,-96.414387,0.51,0.51,0.51,0.1667,1,6,0.1-0.3m,0.038,0.356,0.196,False,False,cloud,cloud
8848954251fffff,27.629981,-97.241806,0.83,0.83,0.83,0.1429,1,7,0.1-0.3m,0.098,0.346,0.223,False,False,cloud,cloud
8848930ee7fffff,29.395225,-96.305709,0.71,0.694,0.726,0.5,2,4,0.3-0.6m,0.102,0.586,0.364,False,True,,good
884893ac89fffff,29.435171,-96.796832,0.64,0.608,0.672,0.2222,2,9,,,,,False,True,,good
8848930eb5fffff,29.425769,-96.317333,0.8733,0.845,0.905,1.0,6,6,0.0-0.1m,0.007,0.151,0.061,False,True,,good
884890b659fffff,27.95011,-97.195388,0.6567,0.552,0.752,0.6,3,5,,,,,False,True,,good
8848915969fffff,28.716819,-96.772534,0.485,0.473,0.497,0.2857,2,7,>2.0m,0.42,5.284,2.899,False,True,,good
8848956f61fffff,28.160839,-97.367935,0.7067,0.702,0.71,0.75,3,4,,,,,False,True,,good
8848915119fffff,28.686446,-96.986777,0.71,0.71,0.71,0.1667,1,6,0.6-1.0m,0.134,1.795,0.691,False,False,cloud,cloud
88446da183fffff,30.428675,-96.567199,0.46,0.46,0.46,0.1429,1,7,0.6-1.0m,0.321,1.11,0.679,False,False,cloud,cloud
8848914203fffff,28.792939,-97.04308,0.53,0.53,0.53,0.1429,1,7,1.0-2.0m,0.327,2.637,1.056,False,False,cloud,cloud
884893b03bfffff,29.086853,-96.812927,0.575,0.513,0.637,0.5714,4,7,,,,,False,True,,good
88489e8e83fffff,29.749045,-97.595756,0.43,0.43,0.43,0.1667,1,6,1.0-2.0m,0.483,1.668,1.124,False,False,cloud,cloud
884891db07fffff,28.304887,-97.040486,0.96,0.928,0.992,0.4,2,5,0.1-0.3m,0.058,0.206,0.135,False,True,,good
8848930735fffff,29.31597,-96.382169,0.5867,0.495,0.705,0.8571,6,7,0.3-0.6m,0.085,0.86,0.455,False,True,,good
8848902713fffff,28.543155,-96.873369,0.7917,0.75,0.82,1.0,6,6,0.3-0.6m,0.166,0.74,0.451,False,True,,good
884891716dfffff,29.02749,-97.20269,0.86,0.86,0.86,0.25,1,4,,,,,False,True,,good
8848916257fffff,29.154806,-97.326332,0.5,0.5,0.5,0.1429,1,7,>2.0m,1.073,3.311,2.35,False,False,cloud,cloud
884890a689fffff,28.175592,-97.18338,0.8867,0.865,0.91,1.0,6,6,0.0-0.1m,0.001,0.001,0.001,False,True,,good
8848933b3dfffff,29.470904,-96.359933,0.63,0.566,0.694,0.5,2,4,,,,,False,True,,good
88489160cdfffff,29.232779,-97.310753,0.6267,0.558,0.678,0.5,3,6,1.0-2.0m,0.512,2.474,1.473,False,True,,good
884893af6bfffff,29.322073,-96.704862,0.64,0.64,0.64,0.1667,1,6,0.3-0.6m,0.111,0.665,0.402,False,False,cloud,cloud
8848933163fffff,29.444032,-96.494596,0.62,0.56,0.688,0.75,3,4,,,,,False,True,,good
8848937481fffff,29.619764,-96.271786,0.795,0.783,0.807,0.4,2,5,,,,,False,True,,good
8848916e59fffff,29.302479,-97.309842,0.7375,0.615,0.886,0.8,4,5,>2.0m,0.58,18.33,6.473,False,True,,good
8848933829fffff,29.508738,-96.387078,0.75,0.695,0.805,1.0,6,6,0.3-0.6m,0.097,0.822,0.453,False,True,,good
8848952025fffff,28.053392,-97.908419,0.69,0.69,0.69,0.1667,1,6,,,,,False,False,cloud,cloud
884890241bfffff,28.588178,-96.915999,0.8,0.744,0.84,0.8333,5,6,0.6-1.0m,0.113,1.731,0.969,False,True,,good
884893043dfffff,29.361092,-96.42477,0.65,0.65,0.65,0.1429,1,7,0.1-0.3m,0.044,0.327,0.119,False,False,cloud,cloud
8848930e99fffff,29.409271,-96.356767,0.5767,0.54,0.628,0.6,3,5,>2.0m,0.196,5.001,3.359,False,True,,good
8848902627fffff,28.534916,-96.887958,0.7014,0.644,0.758,1.0,7,7,0.1-0.3m,0.041,0.42,0.252,False,True,,good
8848915255fffff,28.613565,-97.078099,0.615,0.571,0.659,0.5,2,4,0.0-0.1m,0.019,0.12,0.075,False,True,,good
8848933a51fffff,29.44488,-96.464399,0.775,0.725,0.83,1.0,6,6,,,,,False,True,,good
8848932b3bfffff,29.640881,-96.348507,0.7125,0.601,0.826,0.5,4,8,>2.0m,2.087,3.778,2.958,False,True,,good
88489e9b23fffff,29.440798,-97.338348,0.65,0.602,0.698,0.2857,2,7,0.1-0.3m,0.089,0.375,0.261,False,True,,good
88489151d3fffff,28.731449,-97.029528,0.675,0.579,0.771,0.6667,4,6,,,,,False,True,,good
8848915607fffff,28.733031,-97.205667,0.54,0.54,0.54,0.2,1,5,1.0-2.0m,0.61,2.084,1.373,False,False,cloud,cloud
8848930e17fffff,29.371976,-96.309558,0.796,0.738,0.85,1.0,5,5,1.0-2.0m,0.084,6.675,1.739,False,True,,good
88446d95d1fffff,29.983933,-96.492742,0.485,0.449,0.521,0.2857,2,7,1.0-2.0m,0.626,1.966,1.432,False,True,,good
884891535dfffff,28.608104,-97.012493,0.68,0.68,0.68,0.1429,1,7,0.1-0.3m,0.051,0.418,0.248,False,False,cloud,cloud
8848916209fffff,29.147611,-97.310744,0.69,0.656,0.724,0.8,4,5,>2.0m,1.654,3.791,2.813,False,True,,good
884891d269fffff,28.211116,-97.27063,0.705,0.673,0.749,0.6667,4,6,0.3-0.6m,0.124,0.517,0.322,False,True,,good
884893055dfffff,29.331384,-96.382963,0.7133,0.652,0.764,0.75,3,4,,,,,False,True,,good
88446dadd5fffff,30.575317,-96.549645,0.46,0.46,0.46,0.2,1,5,0.1-0.3m,0.074,0.416,0.254,False,False,cloud,cloud
88489162a7fffff,29.224877,-97.315339,0.7,0.61,0.794,0.4286,3,7,0.6-1.0m,0.103,1.519,0.691,False,True,,good
8848956987fffff,28.188831,-97.244269,0.655,0.595,0.715,0.3333,2,6,0.3-0.6m,0.151,1.026,0.572,False,True,,good
88489a62cdfffff,31.455966,-96.977461,0.69,0.69,0.69,0.1667,1,6,,,,,False,False,cloud,cloud
884890b465fffff,28.007875,-97.103702,0.62,0.62,0.62,0.1429,1,7,0.1-0.3m,0.082,0.427,0.238,False,False,cloud,cloud
8848933a03fffff,29.460853,-96.445073,0.675,0.663,0.687,0.2857,2,7,,,,,False,True,,good
884891c92dfffff,28.517055,-96.957181,0.605,0.593,0.617,0.3333,2,6,,,,,False,True,,good
8848916ea9fffff,29.372513,-97.298826,0.6633,0.505,0.815,1.0,6,6,,,,,False,True,,good
8848956b11fffff,28.087227,-97.263391,0.5,0.5,0.5,0.25,1,4,,,,,False,True,,good
884890b68dfffff,28.012063,-97.198965,0.55,0.55,0.55,0.1667,1,6,0.3-0.6m,0.02,1.201,0.348,False,False,cloud,cloud
8848930ee9fffff,29.379545,-96.314976,0.74,0.696,0.776,0.75,3,4,0.3-0.6m,0.05,0.688,0.307,False,True,,good
884893ac8bfffff,29.44273,-96.802299,0.6733,0.54,0.825,1.0,6,6,0.6-1.0m,0.21,1.378,0.781,False,True,,good
884891d8e1fffff,28.388017,-97.100353,0.485,0.433,0.517,0.6667,4,6,0.0-0.1m,0.01,0.08,0.043,False,True,,good
8848914205fffff,28.785726,-97.02758,0.52,0.52,0.52,0.25,1,4,0.3-0.6m,0.239,0.712,0.505,False,True,,good
884893b03dfffff,29.07961,-96.797423,0.67,0.67,0.67,0.25,1,4,0.0-0.1m,0.018,0.018,0.018,False,True,,good
884891656dfffff,29.294229,-97.324528,0.935,0.92,0.958,1.0,4,4,>2.0m,0.751,6.488,2.79,False,True,,good
884890b72bfffff,27.977647,-97.081988,0.576,0.482,0.67,0.7143,5,7,0.1-0.3m,0.07,0.116,0.105,False,True,,good
884890a815fffff,28.158249,-96.802186,0.785,0.749,0.821,0.3333,2,6,0.3-0.6m,0.041,0.463,0.311,False,True,,good
88489170ebfffff,29.085075,-97.327232,0.61,0.594,0.626,0.5,2,4,1.0-2.0m,0.258,2.621,1.387,False,True,,good
88489035a7fffff,28.48199,-96.849941,0.68,0.62,0.732,0.5,3,6,0.1-0.3m,0.061,0.367,0.222,False,True,,good
88489e4293fffff,30.00281,-96.919693,0.7,0.684,0.716,0.5,2,4,1.0-2.0m,0.334,3.984,1.678,False,True,,good
884890a68bfffff,28.183147,-97.188825,0.906,0.868,0.964,1.0,5,5,0.0-0.1m,0.002,0.005,0.004,False,True,,good
88489151b9fffff,28.747938,-97.000299,0.5867,0.572,0.604,0.75,3,4,,,,,False,True,,good
884891c219fffff,28.404451,-97.286982,0.39,0.39,0.39,0.25,1,4,,,,,False,True,,good
8848933165fffff,29.436751,-96.479093,0.828,0.656,0.958,0.8333,5,6,,,,,False,True,,good
8848930423fffff,29.361373,-96.414715,0.7125,0.619,0.792,0.8,4,5,0.1-0.3m,0.036,0.327,0.167,False,True,,good
