h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
8848922915fffff,28.95685,-95.303848,0.56,0.536,0.584,0.5,2,4,0.3-0.6m,0.16,0.415,0.323,False,True,,good
88446c826dfffff,29.18753,-95.313566,0.8,0.756,0.844,1.0,4,4,,,,,False,True,,good
88489022edfffff,28.445527,-96.782817,0.63,0.539,0.717,0.5714,4,7,,,,,False,True,,good
88446c5a17fffff,29.516113,-94.493776,0.805,0.649,0.961,0.2857,2,7,,,,,False,True,,good
88446c6441fffff,30.107066,-94.995886,0.455,0.411,0.499,0.3333,2,6,,,,,False,True,,good
88446e5b53fffff,29.877544,-93.234024,0.91,0.91,0.91,0.25,1,4,0.0-0.1m,0.022,0.041,0.032,False,True,,good
88489004c1fffff,28.232745,-96.66131,0.61,0.61,0.61,0.1667,1,6,0.1-0.3m,0.028,0.443,0.219,False,False,cloud,cloud
8848954c55fffff,27.849995,-97.174629,0.58,0.58,0.58,0.1429,1,7,,,,,False,False,cloud,cloud
88446c552bfffff,29.605633,-94.676394,0.525,0.418,0.6,1.0,4,4,0.6-1.0m,0.884,1.109,0.991,False,True,,good
884893462dfffff,29.304287,-95.944433,0.705,0.666,0.752,1.0,4,4,,,,,False,True,,good
88446cd4a1fffff,29.278015,-95.002969,1.0,1.0,1.0,0.5,3,6,0.0-0.1m,0.0,0.0,0.0,False,True,,good
8848907521fffff,28.436816,-96.327276,0.8,0.8,0.8,0.1429,1,7,0.1-0.3m,0.013,0.21,0.111,False,False,cloud,cloud
88489318ebfffff,29.175148,-96.168999,0.4867,0.44,0.53,0.75,6,8,,,,,False,True,,good
88489309d5fffff,29.346714,-96.097114,0.8433,0.74,0.93,1.0,6,6,,,,,False,True,,good
88446c09bdfffff,29.771654,-94.862469,0.475,0.471,0.479,0.3333,2,6,0.1-0.3m,0.043,0.323,0.2,False,True,,good
884468b93bfffff,30.686921,-95.160499,0.68,0.632,0.728,0.3333,2,6,,,,,False,True,,good
88446dd1b3fffff,29.930631,-95.828277,0.3367,0.33,0.346,0.4286,3,7,,,,,False,True,,good
88446c9849fffff,29.128815,-95.171444,0.6467,0.634,0.658,0.5,3,6,0.1-0.3m,0.01,0.538,0.294,False,True,,good
88446e8f5bfffff,29.758213,-94.069004,0.4,0.4,0.4,0.1429,1,7,1.0-2.0m,0.162,1.45,1.087,False,False,cloud,cloud
884469d653fffff,31.027645,-95.875386,0.3933,0.372,0.42,0.5,3,6,0.6-1.0m,0.28,1.492,0.913,False,True,,good
88446c7a1dfffff,29.872932,-94.751291,0.755,0.685,0.805,1.0,6,6,0.1-0.3m,0.046,0.282,0.22,False,True,,good
88446e8d81fffff,29.873202,-94.037808,0.6471,0.55,0.778,1.0,7,7,0.6-1.0m,0.151,1.17,0.643,False,True,,good
88446db561fffff,30.294903,-96.676868,0.7475,0.595,0.902,0.6667,4,6,0.1-0.3m,0.074,0.124,0.112,False,True,,good
884468a84bfffff,30.801035,-95.210759,0.6,0.6,0.6,0.2857,2,7,1.0-2.0m,0.949,2.388,1.979,False,True,,good
8848906cd1fffff,28.693162,-96.285227,0.4967,0.436,0.54,0.5,3,6,,,,,False,True,,good
88446e16abfffff,29.987391,-94.096213,0.55,0.55,0.55,0.2,1,5,,,,,False,False,cloud,cloud
8848939011fffff,28.708056,-96.561411,0.7,0.7,0.7,0.25,1,4,0.3-0.6m,0.124,1.014,0.409,False,True,,good
88446e0e0bfffff,30.141782,-93.881751,0.526,0.4,0.678,0.8333,5,6,0.3-0.6m,0.04,1.226,0.517,False,True,,good
88446e870bfffff,29.710867,-94.216718,0.896,0.71,1.0,0.7143,5,7,0.1-0.3m,0.053,0.226,0.185,False,True,,good
8848906431fffff,28.612731,-96.391208,0.76,0.76,0.76,0.2,1,5,,,,,False,False,cloud,cloud
88446ebac3fffff,29.909066,-94.293067,0.5367,0.38,0.756,0.6,3,5,,,,,False,True,,good
88446e59c9fffff,29.953809,-93.216088,0.8333,0.672,0.976,0.6,3,5,,,,,False,True,,good
884890a0d9fffff,28.119176,-97.029996,0.7,0.7,0.7,0.2,1,5,,,,,False,False,cloud,cloud
88446c448bfffff,29.811216,-94.778967,1.0,1.0,1.0,0.1667,1,6,0.1-0.3m,0.052,0.277,0.202,False,False,cloud,cloud
884468c6c7fffff,30.492271,-94.830087,0.51,0.51,0.51,0.1667,1,6,>2.0m,1.39,6.41,3.797,False,False,cloud,cloud
884893084bfffff,29.276491,-96.128823,0.6143,0.5,0.736,0.875,7,8,,,,,False,True,,good
88446e0e5bfffff,30.133988,-93.90643,0.7217,0.63,0.85,1.0,6,6,0.3-0.6m,0.043,0.753,0.338,False,True,,good
88446cb4ebfffff,29.616496,-95.768311,0.5771,0.53,0.65,1.0,7,7,0.1-0.3m,0.082,0.31,0.195,False,True,,good
88446e8dd1fffff,29.865345,-94.062446,0.965,0.926,1.0,1.0,4,4,,,,,False,True,,good
88446c443bfffff,29.781128,-94.737842,0.86,0.812,0.908,0.5,2,4,0.1-0.3m,0.13,0.277,0.245,False,True,,good
8848922e51fffff,28.981942,-95.564258,0.5775,0.491,0.67,1.0,4,4,0.3-0.6m,0.08,0.573,0.327,False,True,,good
8848902829fffff,28.530589,-96.547067,0.5243,0.428,0.6,1.0,7,7,0.3-0.6m,0.023,0.613,0.31,False,True,,good
88446c7893fffff,29.995354,-94.765921,0.505,0.453,0.557,0.6667,4,6,,,,,False,True,,good
8844687b59fffff,30.977136,-94.490622,0.43,0.43,0.43,0.25,1,4,1.0-2.0m,0.411,3.698,1.828,False,True,,good
8848934b69fffff,29.235966,-95.570533,0.51,0.5,0.524,0.5,3,6,>2.0m,2.387,6.911,5.33,False,True,,good
88446c4b51fffff,29.647519,-94.403759,0.985,0.955,1.0,1.0,6,6,0.6-1.0m,0.217,0.963,0.607,False,True,,good
884892a6b1fffff,28.624701,-95.972083,0.7125,0.562,0.913,1.0,4,4,,,,,False,True,,good
8848935369fffff,29.015616,-95.770612,0.8567,0.695,0.96,1.0,6,6,,,,,False,True,,good
88446e334dfffff,30.163018,-94.116817,0.545,0.509,0.593,0.8,4,5,0.6-1.0m,0.039,1.012,0.633,False,True,,good
8848930f11fffff,29.366024,-96.243856,0.9,0.84,0.965,1.0,6,6,,,,,False,True,,good
88446eb2c3fffff,29.853587,-94.465784,0.6357,0.416,0.8,1.0,7,7,,,,,False,True,,good
88446e060bfffff,30.087094,-94.054521,0.8667,0.8,0.945,1.0,6,6,0.1-0.3m,0.069,0.672,0.299,False,True,,good
884468af61fffff,30.861218,-95.284147,0.48,0.416,0.544,0.3333,2,6,>2.0m,0.413,3.698,2.024,False,True,,good
8848938e87fffff,29.025284,-96.553058,0.75,0.75,0.75,0.1667,1,6,0.6-1.0m,0.374,1.09,0.845,False,False,cloud,cloud
88446e9497fffff,29.67907,-94.325164,1.0,1.0,1.0,1.0,6,6,0.3-0.6m,0.146,0.595,0.34,False,True,,good
88446e8581fffff,29.818076,-94.210291,0.8071,0.554,1.0,1.0,7,7,,,,,False,True,,good
8844688359fffff,30.327792,-95.100308,0.465,0.453,0.477,0.2857,2,7,,,,,False,True,,good
88446bd2a1fffff,31.373689,-94.484667,0.92,0.92,0.92,0.1667,1,6,,,,,False,False,cloud,cloud
88446e86bbfffff,29.786334,-94.318834,0.8525,0.802,0.897,1.0,4,4,,,,,False,True,,good
88489380abfffff,28.917554,-96.537333,0.72,0.72,0.72,0.1667,1,6,0.1-0.3m,0.086,0.244,0.165,False,False,cloud,cloud
8848934319fffff,29.207963,-95.784501,0.662,0.506,0.786,0.7143,5,7,>2.0m,1.107,8.395,4.528,False,True,,good
88446c4301fffff,29.599676,-94.551533,0.806,0.738,0.87,1.0,5,5,0.6-1.0m,0.782,1.025,0.922,False,True,,good
88446e3a13fffff,30.270543,-94.040364,0.5171,0.42,0.648,1.0,7,7,0.0-0.1m,0.026,0.183,0.086,False,True,,good
8848923651fffff,28.761313,-95.763912,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
884891da93fffff,28.369638,-97.179552,0.472,0.392,0.516,0.8333,5,6,,,,,False,True,,good
88446836b1fffff,31.11233,-95.38119,0.41,0.41,0.41,0.25,1,4,0.3-0.6m,0.149,0.649,0.4,False,True,,good
88446e95d1fffff,29.649114,-94.264431,0.8725,0.78,0.967,0.6667,4,6,0.6-1.0m,0.535,0.689,0.612,False,True,,good
88489306c1fffff,29.320131,-96.508234,0.5217,0.45,0.615,1.0,6,6,0.1-0.3m,0.039,0.384,0.205,False,True,,good
88446cb361fffff,29.406013,-95.538031,1.0,1.0,1.0,1.0,6,6,0.3-0.6m,0.25,0.776,0.565,False,True,,good
88446ca44bfffff,29.717421,-95.727736,0.505,0.429,0.581,0.2857,2,7,1.0-2.0m,0.23,2.277,1.04,False,True,,good
88446ea4e7fffff,30.182217,-94.512419,0.37,0.37,0.37,0.1667,1,6,,,,,False,False,cloud,cloud
88446c9535fffff,29.232018,-95.395371,0.656,0.53,0.786,1.0,5,5,0.1-0.3m,0.043,0.26,0.16,False,True,,good
8848938637fffff,28.936247,-96.683988,0.44,0.44,0.44,0.1429,1,7,0.6-1.0m,0.734,1.041,0.905,False,False,cloud,cloud
88446e8c47fffff,29.804093,-94.070458,0.648,0.578,0.718,1.0,5,5,,,,,False,True,,good
88489035b5fffff,28.489212,-96.865375,0.83,0.786,0.882,1.0,4,4,0.1-0.3m,0.031,0.241,0.154,False,True,,good
88446d32d7fffff,30.584634,-96.483977,0.45,0.45,0.45,0.2,1,5,0.1-0.3m,0.027,0.244,0.137,False,False,cloud,cloud
8848937721fffff,29.522142,-96.171164,0.46,0.452,0.468,0.5,3,6,0.1-0.3m,0.022,0.251,0.107,False,True,,good
88446e0745fffff,30.064814,-93.969087,0.47,0.47,0.47,0.25,1,4,0.3-0.6m,0.1,0.593,0.366,False,True,,good
88446c58ddfffff,29.585005,-94.501188,0.945,0.901,0.989,0.5,2,4,1.0-2.0m,0.943,1.363,1.123,False,True,,good
88446e165bfffff,29.918467,-94.108953,0.7783,0.625,0.93,1.0,6,6,0.0-0.1m,0.01,0.016,0.012,False,True,,good
88446c49c7fffff,29.747342,-94.382289,0.8857,0.838,0.94,1.0,7,7,,,,,False,True,,good
88446e40d9fffff,30.075182,-93.44719,0.3975,0.363,0.438,0.5714,4,7,0.0-0.1m,0.038,0.05,0.046,False,True,,good
8844684c8dfffff,30.985566,-94.385115,0.504,0.464,0.53,0.7143,5,7,>2.0m,0.849,5.425,2.943,False,True,,good
88446e31c3fffff,30.285154,-94.130755,0.6567,0.515,0.775,1.0,6,6,0.6-1.0m,0.175,1.732,0.908,False,True,,good
884893c955fffff,28.922465,-95.796303,0.4475,0.374,0.527,0.6667,4,6,0.1-0.3m,0.079,0.349,0.212,False,True,,good
8848930d87fffff,29.466814,-96.223767,0.5525,0.523,0.584,0.6667,4,6,>2.0m,3.927,4.918,4.372,False,True,,good
88446eb139fffff,29.885858,-94.31722,0.7857,0.7,0.916,1.0,7,7,,,,,False,True,,good
88446ea223fffff,29.992435,-94.370763,0.57,0.536,0.608,0.6667,4,6,,,,,False,True,,good
8844684f51fffff,30.87908,-94.341151,0.505,0.501,0.509,0.3333,2,6,>2.0m,1.021,8.458,4.401,False,True,,good
88446e56b5fffff,30.005881,-93.609175,0.79,0.694,0.862,0.8333,5,6,0.3-0.6m,0.083,0.713,0.51,False,True,,good
88446c4c8bfffff,29.867192,-94.6061,0.4575,0.42,0.501,1.0,4,4,0.6-1.0m,0.068,1.378,0.624,False,True,,good
88446e52b3fffff,29.907243,-93.482429,0.8933,0.79,0.955,1.0,6,6,0.3-0.6m,0.261,0.713,0.578,False,True,,good
88446e1a5dfffff,29.859854,-93.778862,0.86,0.826,0.898,0.4286,3,7,0.3-0.6m,0.112,0.697,0.442,False,True,,good
88446e0b47fffff,30.020899,-93.659277,0.725,0.605,0.815,0.8571,6,7,0.3-0.6m,0.096,0.713,0.514,False,True,,good
88446cb1d7fffff,29.528162,-95.583562,0.6067,0.494,0.742,0.75,3,4,0.6-1.0m,0.275,0.872,0.643,False,True,,good
884468a587fffff,30.934817,-95.479906,0.5233,0.512,0.536,0.75,3,4,0.6-1.0m,0.109,1.345,0.8,False,True,,good
88446e8abdfffff,29.728329,-93.988531,1.0,1.0,1.0,1.0,6,6,,,,,False,True,,good
8848934855fffff,29.303753,-95.638635,0.55,0.55,0.55,0.1429,1,7,0.6-1.0m,0.137,1.065,0.633,False,False,cloud,cloud
88446c483dfffff,29.724087,-94.406406,1.0,1.0,1.0,1.0,5,5,,,,,False,True,,good
88446e3039fffff,30.262046,-94.154991,0.3933,0.382,0.406,0.5,3,6,0.3-0.6m,0.107,0.788,0.503,False,True,,good
88446c2a11fffff,30.034518,-95.21893,0.4,0.4,0.4,0.2,1,5,0.3-0.6m,0.131,0.613,0.369,False,False,cloud,cloud
88446ecddbfffff,29.868611,-93.585528,0.8983,0.84,0.94,1.0,6,6,0.6-1.0m,0.327,0.713,0.629,False,True,,good
88446e8f0bfffff,29.766083,-94.044388,0.7425,0.67,0.801,0.6667,4,6,0.1-0.3m,0.221,0.221,0.215,False,True,,good
88446ea099fffff,30.0914,-94.419159,0.6617,0.425,0.9,0.8571,6,7,0.0-0.1m,0.059,0.135,0.091,False,True,,good
88489222edfffff,28.858318,-95.578737,0.7229,0.502,0.91,1.0,7,7,0.0-0.1m,0.01,0.106,0.057,False,True,,good
88446c4f03fffff,29.768582,-94.527649,0.748,0.552,0.896,1.0,5,5,,,,,False,True,,good
88446e4615fffff,30.10525,-93.567202,0.646,0.582,0.71,1.0,5,5,,,,,False,True,,good
8848930985fffff,29.355053,-96.072402,0.94,0.892,0.988,1.0,4,4,1.0-2.0m,0.54,1.683,1.102,False,True,,good
88446ec58bfffff,29.821953,-93.733076,0.7425,0.723,0.764,1.0,4,4,0.3-0.6m,0.108,0.712,0.452,False,True,,good
884893c553fffff,28.975574,-96.129058,0.47,0.47,0.47,0.1429,1,7,0.3-0.6m,0.197,0.492,0.328,False,False,cloud,cloud
884893b065fffff,29.049366,-96.775628,0.38,0.38,0.38,0.1429,1,7,0.6-1.0m,0.09,1.835,0.88,False,False,cloud,cloud
884468c229fffff,30.349256,-94.628744,0.435,0.431,0.439,0.2857,2,7,,,,,False,True,,good
884468065bfffff,30.817983,-95.090134,1.0,1.0,1.0,0.125,1,8,,,,,False,False,cloud,cloud
8848939239fffff,28.653534,-96.573568,0.72,0.72,0.72,0.1667,1,6,,,,,False,False,cloud,cloud
88446e8933fffff,29.744659,-93.859884,0.445,0.433,0.457,0.2857,2,7,,,,,False,True,,good
88446c830bfffff,29.211294,-95.279621,0.595,0.543,0.647,0.2857,2,7,0.0-0.1m,0.017,0.052,0.038,False,True,,good
884890b217fffff,27.886219,-97.036857,0.34,0.34,0.34,0.2,1,5,0.0-0.1m,0.017,0.096,0.051,False,False,cloud,cloud
88446d0281fffff,30.376781,-96.168459,0.34,0.34,0.34,0.1667,1,6,>2.0m,0.828,11.041,4.394,False,False,cloud,cloud
884890a301fffff,28.029906,-96.92503,0.52,0.52,0.52,0.1667,1,6,0.1-0.3m,0.161,0.227,0.195,False,False,cloud,cloud
88489346cbfffff,29.333092,-96.02613,0.924,0.904,0.942,1.0,5,5,0.3-0.6m,0.066,0.579,0.306,False,True,,good
88446ecc51fffff,29.815046,-93.608848,0.8083,0.725,0.875,1.0,6,6,0.3-0.6m,0.156,0.71,0.487,False,True,,good
8848931989fffff,29.184311,-96.114246,0.69,0.59,0.815,1.0,6,6,0.6-1.0m,0.152,1.204,0.64,False,True,,good
88446cc629fffff,29.324607,-94.974892,0.465,0.398,0.524,0.6667,4,6,>2.0m,1.16,7.985,5.988,False,True,,good
88489066a9fffff,28.587903,-96.444968,1.0,1.0,1.0,0.1429,1,7,,,,,False,False,cloud,cloud
88446e1083fffff,29.93513,-93.940201,0.69,0.69,0.69,0.1667,1,6,0.0-0.1m,0.012,0.146,0.062,False,False,cloud,cloud
88446eae25fffff,30.145884,-94.326052,0.606,0.56,0.642,1.0,5,5,,,,,False,True,,good
88446e016dfffff,30.012638,-93.773381,0.3767,0.34,0.428,0.75,3,4,0.6-1.0m,0.208,0.969,0.796,False,True,,good
88446e80e3fffff,29.704162,-94.121983,0.4967,0.37,0.6,0.8571,6,7,,,,,False,True,,good
8844688c97fffff,30.633716,-95.133048,0.4733,0.434,0.522,0.5,3,6,>2.0m,0.632,7.431,3.106,False,True,,good
8848922163fffff,28.876674,-95.449919,0.8483,0.685,1.0,1.0,6,6,0.3-0.6m,0.302,0.65,0.554,False,True,,good
88446c7abbfffff,29.941533,-94.778902,0.37,0.37,0.37,0.2,1,5,1.0-2.0m,1.376,1.727,1.588,False,False,cloud,cloud
88446326d7fffff,29.770388,-93.35999,0.4,0.4,0.4,0.1667,1,6,,,,,False,False,cloud,cloud
884890a9c7fffff,28.182991,-96.758559,0.7714,0.716,0.808,1.0,7,7,0.1-0.3m,0.052,0.314,0.22,False,True,,good
8848914769fffff,28.868502,-97.097725,0.7383,0.68,0.81,1.0,6,6,1.0-2.0m,0.231,5.206,1.721,False,True,,good
88446e8845fffff,29.690645,-93.922804,0.4757,0.454,0.498,1.0,7,7,0.6-1.0m,0.427,1.152,0.725,False,True,,good
88446ec401fffff,29.768324,-93.756343,0.61,0.4,0.825,1.0,6,6,0.1-0.3m,0.062,0.274,0.2,False,True,,good
88446e1749fffff,29.896338,-94.013648,0.52,0.48,0.56,0.2857,2,7,,,,,False,True,,good
88446c9133fffff,29.134627,-95.266431,0.475,0.471,0.479,0.4,2,5,,,,,False,True,,good
8848926481fffff,29.050765,-95.22804,0.6243,0.53,0.694,1.0,7,7,0.3-0.6m,0.256,0.674,0.573,False,True,,good
88446e0833fffff,30.119924,-93.696893,0.74,0.74,0.74,0.1429,1,7,0.3-0.6m,0.126,0.753,0.395,False,False,cloud,cloud
88446caec3fffff,29.781225,-95.62004,0.54,0.494,0.57,0.5714,4,7,>2.0m,1.192,3.663,2.469,False,True,,good
8848902201fffff,28.414942,-96.771138,0.51,0.478,0.542,0.5,2,4,,,,,False,True,,good
8848916c5bfffff,29.365311,-97.283214,0.44,0.44,0.44,0.25,1,4,0.0-0.1m,0.03,0.115,0.072,False,True,,good
88446eb587fffff,30.037033,-94.492243,0.35,0.35,0.35,0.1667,1,6,,,,,False,False,cloud,cloud
88446c4529fffff,29.75944,-94.642124,0.44,0.393,0.507,0.6667,4,6,,,,,False,True,,good
8848907435fffff,28.449828,-96.407862,0.47,0.47,0.47,0.125,1,8,,,,,False,False,cloud,cloud
88489c4db7fffff,29.812454,-97.976712,0.43,0.43,0.43,0.1429,1,7,>2.0m,1.205,5.559,3.337,False,False,cloud,cloud
88489308e9fffff,29.330278,-96.136501,0.65,0.555,0.785,1.0,6,6,1.0-2.0m,1.22,2.168,1.697,False,True,,good
88446c975dfffff,29.13826,-95.461262,0.8471,0.73,1.0,1.0,7,7,0.3-0.6m,0.154,0.68,0.457,False,True,,good
8844688b0dfffff,30.391986,-94.891577,0.4733,0.436,0.516,0.4286,3,7,0.6-1.0m,0.104,1.395,0.979,False,True,,good
88489028c7fffff,28.567471,-96.604078,0.5967,0.368,0.888,0.4286,3,7,0.1-0.3m,0.022,0.661,0.194,False,True,,good
88446dd2a1fffff,29.852003,-95.905189,0.494,0.402,0.586,0.8333,5,6,0.0-0.1m,0.003,0.056,0.026,False,True,,good
884469d567fffff,31.076464,-95.71491,0.38,0.324,0.436,0.4,2,5,0.6-1.0m,0.211,0.972,0.687,False,True,,good
88446c7931fffff,29.943512,-94.62888,0.722,0.626,0.8,1.0,5,5,0.1-0.3m,0.08,0.462,0.284,False,True,,good
8848935b1dfffff,29.10371,-95.629634,0.65,0.65,0.65,0.1429,1,7,>2.0m,0.353,7.008,4.394,False,False,cloud,cloud
884890a83dfffff,28.158936,-96.782237,0.405,0.393,0.417,0.3333,2,6,0.1-0.3m,0.096,0.314,0.255,False,True,,good
88446e5217fffff,29.846289,-93.460987,0.772,0.672,0.92,0.7143,5,7,0.0-0.1m,0.047,0.048,0.046,False,True,,good
88446c4e15fffff,29.775287,-94.602759,0.492,0.374,0.6,0.8333,5,6,,,,,False,True,,good
88446e543dfffff,29.998541,-93.54442,0.85,0.842,0.858,0.2857,2,7,,,,,False,True,,good
8848930099fffff,29.30139,-96.351233,0.455,0.419,0.491,0.3333,2,6,0.3-0.6m,0.059,0.935,0.506,False,True,,good
88446e06a9fffff,30.14053,-94.061202,0.4717,0.425,0.525,1.0,6,6,,,,,False,True,,good
88446e9535fffff,29.62695,-94.189094,1.0,1.0,1.0,0.8571,6,7,1.0-2.0m,1.445,1.45,1.384,False,True,,good
88446c6c41fffff,30.163148,-94.822437,0.71,0.62,0.825,0.8571,6,7,>2.0m,0.269,5.13,2.812,False,True,,good
88489361e3fffff,29.67246,-96.012412,0.7333,0.676,0.804,0.75,3,4,,,,,False,True,,good
88446c61cbfffff,30.055807,-94.828344,0.5125,0.41,0.601,0.6667,4,6,>2.0m,1.056,3.281,2.581,False,True,,good
88489352cdfffff,29.058869,-95.892697,0.615,0.525,0.725,1.0,6,6,0.1-0.3m,0.048,0.372,0.218,False,True,,good
884893d243fffff,28.636842,-96.092486,0.33,0.33,0.33,0.25,1,4,0.1-0.3m,0.16,0.294,0.26,False,True,,good
88446c8a6dfffff,29.244742,-95.141273,0.32,0.312,0.328,0.2857,2,7,,,,,False,True,,good
8848950d87fffff,27.902525,-97.61299,0.45,0.45,0.45,0.1429,1,7,,,,,False,False,cloud,cloud
8848903a03fffff,28.318926,-96.630916,0.82,0.82,0.82,0.1429,1,7,,,,,False,False,cloud,cloud
88446c9983fffff,29.221788,-95.13535,0.704,0.486,0.948,1.0,5,5,0.0-0.1m,0.02,0.05,0.036,False,True,,good
88446e8ce5fffff,29.85757,-94.077132,0.71,0.63,0.806,1.0,5,5,,,,,False,True,,good
88446c86bdfffff,29.383479,-95.511997,0.9829,0.94,1.0,1.0,7,7,0.6-1.0m,0.088,1.795,0.886,False,True,,good
884890b5c9fffff,28.046399,-97.110898,0.49,0.474,0.506,0.5,2,4,0.1-0.3m,0.078,0.318,0.215,False,True,,good
88446e0209fffff,29.973581,-93.906539,0.524,0.366,0.692,0.7143,5,7,0.1-0.3m,0.019,0.321,0.136,False,True,,good
884891536bfffff,28.609142,-96.982424,0.575,0.531,0.619,0.2857,2,7,,,,,False,True,,good
88446e508dfffff,29.922657,-93.443175,0.51,0.486,0.534,0.5,2,4,0.3-0.6m,0.394,0.713,0.598,False,True,,good
88446eaec1fffff,30.16808,-94.401823,0.4233,0.334,0.526,0.5,3,6,0.1-0.3m,0.052,0.538,0.276,False,True,,good
8848914455fffff,28.9358,-97.167097,0.47,0.412,0.526,0.7143,5,7,>2.0m,0.954,7.35,4.425,False,True,,good
88446c4a65fffff,29.639681,-94.418429,0.8957,0.79,1.0,1.0,7,7,1.0-2.0m,0.805,1.373,1.126,False,True,,good
8848933b67fffff,29.448202,-96.343657,0.8786,0.726,1.0,1.0,7,7,0.1-0.3m,0.033,0.26,0.143,False,True,,good
8848930e25fffff,29.357919,-96.258536,0.6833,0.614,0.742,0.75,3,4,>2.0m,0.973,6.45,4.061,False,True,,good
88446eb1d7fffff,29.923529,-94.373386,0.37,0.346,0.394,0.3333,2,6,,,,,False,True,,good
88446ea2c1fffff,30.007093,-94.431212,0.695,0.64,0.75,1.0,4,4,0.3-0.6m,0.217,0.846,0.531,False,True,,good
8848931a25fffff,29.091051,-96.139755,0.57,0.546,0.594,0.3333,2,6,0.0-0.1m,0.007,0.048,0.025,False,True,,good
88446eccedfffff,29.853294,-93.595026,0.6957,0.53,0.89,1.0,7,7,0.3-0.6m,0.122,0.713,0.509,False,True,,good
88446c2923fffff,30.090524,-95.075559,0.58,0.484,0.676,0.3333,2,6,0.0-0.1m,0.018,0.198,0.09,False,True,,good
88446e8495fffff,29.832564,-94.290492,0.9314,0.806,1.0,1.0,7,7,,,,,False,True,,good
88446cd5dbfffff,29.262834,-94.992399,1.0,1.0,1.0,0.1429,1,7,0.3-0.6m,0.492,0.679,0.581,False,False,cloud,cloud
88446c6041fffff,30.00184,-94.851325,0.35,0.35,0.35,0.1429,1,7,,,,,False,False,cloud,cloud
8848935143fffff,29.077454,-95.763459,0.43,0.384,0.472,0.4286,3,7,0.3-0.6m,0.153,0.895,0.493,False,True,,good
88446c4215fffff,29.613924,-94.631811,0.9171,0.81,1.0,1.0,7,7,1.0-2.0m,0.912,1.147,1.035,False,True,,good
8848934767fffff,29.298175,-95.878929,0.6267,0.54,0.695,1.0,6,6,,,,,False,True,,good
88446ea987fffff,30.147495,-94.146268,0.44,0.44,0.44,0.1667,1,6,0.1-0.3m,0.081,0.154,0.121,False,False,cloud,cloud
884468b53bfffff,30.735644,-95.481178,0.598,0.478,0.788,0.7143,5,7,>2.0m,1.148,6.85,4.142,False,True,,good
8848937635fffff,29.535463,-96.252401,0.5167,0.444,0.596,0.4286,3,7,,,,,False,True,,good
88446c6707fffff,30.084745,-94.94983,0.43,0.403,0.461,1.0,4,4,0.1-0.3m,0.038,0.332,0.148,False,True,,good
8848954f1bfffff,27.819774,-97.152918,0.65,0.65,0.65,0.1429,1,7,,,,,False,False,cloud,cloud
88446c7491fffff,30.036796,-95.0784,0.575,0.477,0.673,1.0,4,4,,,,,False,True,,good
88446da24bfffff,30.288161,-96.640928,0.59,0.59,0.59,0.1429,1,7,1.0-2.0m,0.254,3.157,1.701,False,False,cloud,cloud
8848954005fffff,27.694685,-97.175694,0.35,0.342,0.358,0.5,3,6,0.1-0.3m,0.022,0.21,0.111,False,True,,good
88446c48dbfffff,29.753759,-94.487214,0.865,0.822,0.9,1.0,4,4,,,,,False,True,,good
88489339ddfffff,29.547117,-96.394103,0.574,0.464,0.656,1.0,5,5,1.0-2.0m,0.186,3.561,1.816,False,True,,good
88489374a9fffff,29.620286,-96.251649,0.5225,0.5,0.555,0.6667,4,6,,,,,False,True,,good
8848932ac7fffff,29.653578,-96.450093,0.48,0.48,0.48,0.2,1,5,0.6-1.0m,0.203,1.537,0.884,False,False,cloud,cloud
88446e30d7fffff,30.299795,-94.211224,0.6425,0.504,0.779,1.0,4,4,0.6-1.0m,0.265,0.976,0.684,False,True,,good
88446e12abfffff,29.88153,-93.953482,0.6667,0.64,0.705,1.0,6,6,,,,,False,True,,good
88446c0c83fffff,29.867804,-95.091607,0.66,0.66,0.66,0.25,1,4,1.0-2.0m,0.544,1.575,1.121,False,True,,good
884893aa3dfffff,29.247053,-96.630262,0.41,0.41,0.41,0.1667,1,6,1.0-2.0m,0.793,3.001,1.926,False,False,cloud,cloud
88446d1a85fffff,30.272661,-96.011338,0.38,0.38,0.38,0.1667,1,6,0.1-0.3m,0.06,0.499,0.284,False,False,cloud,cloud
88489e3113fffff,30.198254,-97.57281,0.31,0.31,0.31,0.25,1,4,0.3-0.6m,0.103,1.257,0.47,False,True,,good
88489555e1fffff,27.674121,-97.304257,0.73,0.73,0.73,0.1667,1,6,,,,,False,False,cloud,cloud
88446e55c9fffff,30.006232,-93.529736,0.7375,0.715,0.75,1.0,4,4,,,,,False,True,,good
88446da911fffff,30.441279,-96.36967,0.54,0.456,0.616,0.75,3,4,0.6-1.0m,0.317,1.131,0.765,False,True,,good
88446c408bfffff,29.705878,-94.635171,0.4833,0.46,0.505,1.0,6,6,,,,,False,True,,good
88446cb0e9fffff,29.504352,-95.617601,0.6,0.504,0.696,0.5,2,4,,,,,False,True,,good
88446e0a59fffff,30.02036,-93.758687,0.5725,0.489,0.654,0.6667,4,6,0.6-1.0m,0.443,0.969,0.846,False,True,,good
