h3_index,lat,lon,hazard_probability_pct,hazard_probability_p10,hazard_probability_p90,confidence_overall,n_valid,n_total,depth_bin_m,depth_p10_m,depth_p90_m,depth_mean_m,is_perm_water,qa_flag,qa_reason,coverage_flag
884893391bfffff,29.524689,-96.36774,0.7967,0.59,1.0,1.0,6,6,,,,,False,True,,good
88446cd6a5fffff,29.223813,-95.025743,0.9925,0.979,1.0,0.6667,4,6,0.6-1.0m,0.649,0.914,0.809,False,True,,good
88446c9a4dfffff,29.074524,-95.194136,0.72,0.682,0.762,0.7143,5,7,0.6-1.0m,0.302,0.951,0.761,False,True,,good
8848930eb3fffff,29.433066,-96.33281,0.9075,0.873,0.944,1.0,4,4,,,,,False,True,,good
8848903acdfffff,28.3334,-96.661681,0.764,0.492,1.0,0.8333,5,6,0.0-0.1m,0.001,0.001,0.004,False,True,,good
88446c8b37fffff,29.299529,-95.088615,0.58,0.548,0.612,0.3333,2,6,,,,,False,True,,good
88446d9939fffff,29.90884,-96.109705,0.69,0.69,0.69,0.25,1,4,,,,,False,True,,good
88489321b5fffff,29.69057,-96.507586,0.714,0.63,0.77,1.0,5,5,>2.0m,0.472,3.538,2.36,False,True,,good
88446cb029fffff,29.474459,-95.576148,0.55,0.55,0.55,0.1429,1,7,0.3-0.6m,0.408,0.422,0.415,False,False,cloud,cloud
88446c82e7fffff,29.256004,-95.351428,0.43,0.43,0.43,0.1667,1,6,0.3-0.6m,0.298,0.357,0.327,False,False,cloud,cloud
88489346a7fffff,29.372708,-95.982848,0.996,0.988,1.0,0.8333,5,6,0.6-1.0m,0.223,1.161,0.706,False,True,,good
8848935a21fffff,29.103019,-95.6596,0.6967,0.568,0.832,0.5,3,6,,,,,False,True,,good
884890b657fffff,27.965977,-97.186302,0.7167,0.676,0.748,0.75,3,4,0.3-0.6m,0.28,0.633,0.467,False,True,,good
88446c98c3fffff,29.197301,-95.209171,0.69,0.636,0.756,0.75,3,4,0.1-0.3m,0.035,0.31,0.163,False,True,,good
88446c874bfffff,29.2929,-95.427986,0.6233,0.515,0.74,0.8571,6,7,,,,,False,True,,good
8848932f41fffff,29.698687,-96.492859,0.6425,0.524,0.799,0.6667,4,6,>2.0m,1.254,6.435,4.559,False,True,,good
8848906d4bfffff,28.627023,-96.166938,0.445,0.401,0.489,0.5,2,4,0.1-0.3m,0.071,0.301,0.187,False,True,,good
884893908bfffff,28.745885,-96.588477,1.0,1.0,1.0,0.6,3,5,0.3-0.6m,0.217,0.562,0.487,False,True,,good
884892371bfffff,28.786028,-95.700187,0.44,0.44,0.44,0.1667,1,6,,,,,False,False,cloud,cloud
88446d00d3fffff,30.43065,-96.166096,0.64,0.64,0.64,0.1667,1,6,0.3-0.6m,0.228,0.686,0.455,False,False,cloud,cloud
884890a153fffff,28.084251,-96.923047,1.0,1.0,1.0,0.25,1,4,0.1-0.3m,0.012,0.321,0.156,False,True,,good
88489308c5fffff,29.330017,-96.146538,0.858,0.786,0.912,1.0,5,5,,,,,False,True,,good
8848939751fffff,28.735488,-96.673188,0.51,0.51,0.51,0.25,1,4,0.3-0.6m,0.156,0.666,0.464,False,True,,good
8848922ecbfffff,29.019854,-95.590907,0.585,0.557,0.613,0.3333,2,6,0.6-1.0m,0.111,1.017,0.633,False,True,,good
8848934445fffff,29.335325,-95.935877,0.5525,0.491,0.612,0.6667,4,6,0.6-1.0m,0.601,0.601,0.601,False,True,,good
884892a6a3fffff,28.617393,-95.956766,0.9714,0.92,1.0,1.0,7,7,0.0-0.1m,0.004,0.018,0.014,False,True,,good
88446db451fffff,30.299408,-96.794055,0.785,0.717,0.853,0.5,2,4,>2.0m,0.71,5.587,3.085,False,True,,good
8848923591fffff,28.894096,-95.695109,0.57,0.522,0.618,0.5,2,4,0.1-0.3m,0.033,0.205,0.127,False,True,,good
88489370d5fffff,29.507512,-96.140239,0.845,0.833,0.857,0.5,2,4,0.0-0.1m,0.013,0.08,0.045,False,True,,good
8848923643fffff,28.753982,-95.74861,1.0,1.0,1.0,1.0,6,6,0.0-0.1m,0.0,0.017,0.005,False,True,,good
8848931651fffff,29.119051,-96.517787,0.52,0.52,0.52,0.5,2,4,,,,,False,True,,good
8848902719fffff,28.527695,-96.872514,0.8317,0.765,0.89,1.0,6,6,0.6-1.0m,0.621,0.621,0.612,False,True,,good
88489e4c1dfffff,30.152485,-96.811285,0.68,0.6,0.76,0.4,2,5,,,,,False,True,,good
884892acb7fffff,28.745903,-95.763205,0.9367,0.896,0.984,0.75,3,4,0.1-0.3m,0.279,0.28,0.274,False,True,,good
8848912841fffff,29.230165,-97.599048,0.64,0.64,0.64,0.1667,1,6,,,,,False,False,cloud,cloud
8848930e01fffff,29.34927,-96.29331,0.475,0.447,0.503,0.3333,2,6,0.6-1.0m,0.152,1.6,0.94,False,True,,good
8848936f4bfffff,29.711041,-96.009248,0.7267,0.63,0.846,0.5,3,6,>2.0m,0.178,5.419,2.163,False,True,,good
8848936035fffff,29.648534,-96.046495,0.4775,0.438,0.507,0.8,4,5,>2.0m,0.493,4.27,2.264,False,True,,good
8848955747fffff,27.564818,-97.317823,0.48,0.48,0.48,0.25,1,4,,,,,False,True,,good
884890a8cbfffff,28.172336,-96.842938,0.675,0.671,0.679,0.3333,2,6,,,,,False,True,,good
88446cb251fffff,29.41121,-95.65351,0.6,0.6,0.6,0.1429,1,7,,,,,False,False,cloud,cloud
88446c9425fffff,29.215592,-95.444634,0.525,0.505,0.545,0.2857,2,7,0.6-1.0m,0.173,1.178,0.75,False,True,,good
8848937611fffff,29.526838,-96.287226,0.552,0.446,0.68,0.8333,5,6,0.0-0.1m,0.011,0.037,0.024,False,True,,good
8848902955fffff,28.523963,-96.511694,0.5375,0.474,0.591,0.6667,4,6,,,,,False,True,,good
884890b41bfffff,28.036609,-97.165361,0.49,0.482,0.498,0.5,2,4,0.3-0.6m,0.372,0.552,0.512,False,True,,good
88489151bdfffff,28.74828,-96.990264,0.6025,0.583,0.62,1.0,4,4,1.0-2.0m,0.345,2.208,1.248,False,True,,good
88446da227fffff,30.327816,-96.597346,0.7917,0.585,0.975,0.8571,6,7,,,,,False,True,,good
88489142a7fffff,28.854767,-97.0466,0.648,0.488,0.802,0.7143,5,7,0.6-1.0m,0.113,1.29,0.721,False,True,,good
884890386bfffff,28.351463,-96.582656,0.69,0.69,0.69,0.25,1,4,,,,,False,True,,good
88446c9aebfffff,29.143209,-95.221898,0.56,0.56,0.56,0.1667,1,6,,,,,False,False,cloud,cloud
8848903b6bfffff,28.298497,-96.544899,0.67,0.67,0.67,0.1667,1,6,0.1-0.3m,0.082,0.267,0.223,False,False,cloud,cloud
88489065adfffff,28.645395,-96.332841,0.53,0.53,0.53,0.1667,1,6,,,,,False,False,cloud,cloud
8848933169fffff,29.428619,-96.493786,0.66,0.622,0.694,0.5,3,6,,,,,False,True,,good
884893c545fffff,28.953391,-96.09291,0.5633,0.504,0.64,0.75,3,4,0.0-0.1m,0.012,0.094,0.061,False,True,,good
884893133dfffff,29.041251,-96.267686,0.4,0.4,0.4,0.25,1,4,,,,,False,True,,good
88489e4f1dfffff,30.099606,-96.772796,0.6167,0.55,0.685,0.8571,6,7,1.0-2.0m,0.278,2.394,1.159,False,True,,good
8848926685fffff,28.996439,-95.250699,0.82,0.82,0.82,0.1667,1,6,,,,,False,False,cloud,cloud
884890605dfffff,28.469489,-96.268998,0.875,0.775,0.975,0.5,2,4,,,,,False,True,,good
8848930427fffff,29.361652,-96.40466,0.6425,0.519,0.784,0.6667,4,6,,,,,False,True,,good
88446cb0c7fffff,29.511716,-95.63298,0.7367,0.66,0.82,0.8571,6,7,0.3-0.6m,0.073,0.769,0.397,False,True,,good
88489392b3fffff,28.721938,-96.612278,0.61,0.602,0.618,0.5,2,4,0.3-0.6m,0.567,0.567,0.551,False,True,,good
8848937487fffff,29.627594,-96.267142,0.628,0.556,0.672,0.7143,5,7,0.1-0.3m,0.062,0.361,0.202,False,True,,good
8848902405fffff,28.574074,-96.875079,0.8267,0.796,0.86,0.6,3,5,0.3-0.6m,0.158,0.471,0.409,False,True,,good
8848934745fffff,29.282294,-95.89824,0.964,0.902,1.0,1.0,5,5,>2.0m,1.458,4.584,2.871,False,True,,good
8848931a03fffff,29.089974,-96.179826,0.455,0.411,0.499,0.2857,2,7,0.3-0.6m,0.162,0.469,0.314,False,True,,good
8848930aedfffff,29.275705,-96.15892,0.9814,0.938,1.0,1.0,7,7,0.1-0.3m,0.063,0.422,0.241,False,True,,good
88446c9125fffff,29.112265,-95.230589,0.804,0.756,0.836,0.8333,5,6,0.1-0.3m,0.027,0.614,0.188,False,True,,good
8848906de9fffff,28.680884,-96.174593,0.515,0.447,0.583,0.5,2,4,0.3-0.6m,0.065,0.593,0.304,False,True,,good
88446c9111fffff,29.118848,-95.285724,0.9767,0.944,1.0,0.5,3,6,,,,,False,True,,good
8848938213fffff,28.82371,-96.572532,0.815,0.746,0.9,1.0,4,4,0.3-0.6m,0.029,0.872,0.568,False,True,,good
884893af69fffff,29.314511,-96.699409,0.48,0.48,0.48,0.5,2,4,,,,,False,True,,good
8848916cd5fffff,29.418847,-97.301583,0.62,0.62,0.62,0.2,1,5,>2.0m,1.026,3.737,2.399,False,False,cloud,cloud
88489311c7fffff,29.118067,-96.281599,0.83,0.75,0.91,0.3333,2,6,,,,,False,True,,good
884893c531fffff,28.999637,-96.095169,0.49,0.482,0.498,0.2857,2,7,,,,,False,True,,good
88446dd31bfffff,29.80701,-95.852679,0.4725,0.419,0.524,0.6667,4,6,0.3-0.6m,0.087,0.77,0.36,False,True,,good
8848935347fffff,29.022952,-95.785952,0.664,0.594,0.782,1.0,5,5,1.0-2.0m,0.295,2.017,1.17,False,True,,good
884893d2bdfffff,28.721268,-96.111592,0.628,0.508,0.742,0.8333,5,6,,,,,False,True,,good
88446c964dfffff,29.121789,-95.510497,0.8825,0.85,0.925,0.8,4,5,,,,,False,True,,good
884893a8a3fffff,29.355319,-96.62599,0.5,0.427,0.557,1.0,4,4,,,,,False,True,,good
8848937839fffff,29.536133,-95.915307,0.55,0.542,0.558,0.2857,2,7,,,,,False,True,,good
8848930b01fffff,29.246979,-96.077166,0.518,0.408,0.63,1.0,5,5,,,,,False,True,,good
884890b643fffff,27.950867,-97.175432,0.5,0.5,0.5,0.1667,1,6,0.6-1.0m,0.118,1.262,0.799,False,False,cloud,cloud
88489a899dfffff,30.843271,-97.172381,0.39,0.39,0.39,0.25,1,4,>2.0m,1.926,4.5,3.471,False,True,,good
8848931a17fffff,29.105118,-96.190611,0.605,0.517,0.681,1.0,4,4,0.3-0.6m,0.089,1.017,0.553,False,True,,good
8848934759fffff,29.289136,-95.933676,0.46,0.452,0.468,0.2857,2,7,,,,,False,True,,good
8848954d81fffff,27.913841,-97.128328,0.525,0.505,0.545,0.3333,2,6,,,,,False,True,,good
884893d133fffff,28.740221,-95.982585,0.46,0.412,0.52,0.5714,4,7,0.6-1.0m,0.244,1.964,0.839,False,True,,good
8848931565fffff,29.169934,-96.359581,0.5,0.5,0.5,0.25,1,4,0.3-0.6m,0.18,0.682,0.416,False,True,,good
88489e5145fffff,29.798826,-96.771383,0.45,0.45,0.45,0.1667,1,6,0.0-0.1m,0.02,0.115,0.075,False,False,cloud,cloud
884890262dfffff,28.519455,-96.887101,0.515,0.485,0.545,1.0,6,6,0.1-0.3m,0.046,0.258,0.145,False,True,,good
8848902419fffff,28.580618,-96.91056,0.9329,0.824,1.0,1.0,7,7,0.6-1.0m,0.22,1.134,0.883,False,True,,good
8848917087fffff,29.108082,-97.333654,0.67,0.544,0.796,0.6667,4,6,>2.0m,1.016,6.467,3.244,False,True,,good
884893496dfffff,29.290784,-95.527933,0.9217,0.765,1.0,1.0,6,6,,,,,False,True,,good
8848933a57fffff,29.452727,-96.459769,0.6875,0.566,0.807,0.6667,4,6,,,,,False,True,,good
8848930d15fffff,29.421132,-96.201349,0.56,0.552,0.568,0.3333,2,6,1.0-2.0m,0.113,3.611,1.285,False,True,,good
884893aab7fffff,29.315417,-96.669211,0.4775,0.412,0.561,1.0,4,4,0.6-1.0m,0.086,1.313,0.623,False,True,,good
8848935033fffff,29.122201,-95.825583,0.79,0.536,1.0,0.8333,5,6,0.1-0.3m,0.05,0.321,0.189,False,True,,good
8848926699fffff,29.00341,-95.28587,1.0,1.0,1.0,0.1429,1,7,0.0-0.1m,0.022,0.058,0.038,False,False,cloud,cloud
88446c9339fffff,29.064721,-95.298413,0.788,0.67,0.92,1.0,5,5,0.0-0.1m,0.029,0.165,0.092,False,True,,good
8848937525fffff,29.577171,-96.128586,0.8025,0.601,0.93,0.6667,4,6,0.6-1.0m,0.354,1.06,0.678,False,True,,good
88446d99ebfffff,29.931306,-96.136065,0.56,0.544,0.576,0.3333,2,6,>2.0m,1.074,9.862,3.954,False,True,,good
88489546bbfffff,27.817603,-97.407646,0.59,0.59,0.59,0.25,1,4,0.3-0.6m,0.206,0.633,0.403,False,True,,good
88446dd643fffff,29.879514,-96.047701,0.7025,0.547,0.812,0.5714,4,7,0.6-1.0m,0.149,1.459,0.824,False,True,,good
8848932167fffff,29.607091,-96.457755,0.675,0.535,0.815,0.3333,2,6,1.0-2.0m,0.698,2.204,1.345,False,True,,good
88489382b1fffff,28.877591,-96.580402,0.675,0.55,0.775,0.8571,6,7,1.0-2.0m,0.091,4.064,1.407,False,True,,good
88446cd4cdfffff,29.239173,-95.026354,0.872,0.788,0.928,0.7143,5,7,0.3-0.6m,0.053,0.914,0.468,False,True,,good
8848931917fffff,29.161854,-96.088059,0.83,0.628,0.93,1.0,7,7,0.6-1.0m,0.04,3.128,0.972,False,True,,good
88446cb6a1fffff,29.58529,-95.78696,0.8,0.8,0.8,0.2,1,5,>2.0m,1.673,9.635,6.276,False,False,cloud,cloud
8848936b4bfffff,29.606649,-95.863351,0.77,0.55,0.95,0.8,4,5,0.1-0.3m,0.029,0.438,0.169,False,True,,good
88489339cdfffff,29.532256,-96.37317,0.745,0.535,0.955,1.0,6,6,0.3-0.6m,0.11,0.534,0.313,False,True,,good
88489142bbfffff,28.861292,-97.082208,0.71,0.622,0.869,1.0,8,8,1.0-2.0m,0.097,4.484,1.982,False,True,,good
88489151d1fffff,28.723891,-97.024072,0.57,0.538,0.602,0.5,2,4,1.0-2.0m,0.5,3.387,1.454,False,True,,good
88446c9025fffff,29.110854,-95.300353,1.0,1.0,1.0,0.2,1,5,0.1-0.3m,0.015,0.216,0.108,False,False,cloud,cloud
8848937625fffff,29.520587,-96.231505,0.545,0.493,0.597,0.5,2,4,1.0-2.0m,0.318,3.544,1.981,False,True,,good
88446c8523fffff,29.386562,-95.361997,0.7375,0.578,0.883,0.8,4,5,0.3-0.6m,0.199,1.337,0.587,False,True,,good
884890a105fffff,28.085666,-96.883151,0.5771,0.504,0.698,1.0,7,7,0.0-0.1m,0.009,0.088,0.034,False,True,,good
88489378d7fffff,29.573289,-95.972394,0.6175,0.526,0.691,0.5714,4,7,0.6-1.0m,0.373,1.239,0.833,False,True,,good
88446cb265fffff,29.404725,-95.59809,0.9671,0.91,1.0,1.0,7,7,0.6-1.0m,0.34,1.148,0.85,False,True,,good
884890b6e1fffff,28.004885,-97.183544,0.61,0.61,0.61,0.1429,1,7,0.1-0.3m,0.06,0.273,0.162,False,False,cloud,cloud
8848930f3dfffff,29.366822,-96.21372,0.974,0.922,1.0,1.0,5,5,1.0-2.0m,0.814,2.349,1.481,False,True,,good
8848923543fffff,28.810464,-95.646424,0.6433,0.49,0.78,0.8571,6,7,0.1-0.3m,0.082,0.166,0.13,False,True,,good
8848937087fffff,29.523416,-96.120896,0.506,0.416,0.588,1.0,5,5,,,,,False,True,,good
884893525bfffff,29.02806,-95.891245,0.51,0.51,0.51,0.25,1,4,0.1-0.3m,0.016,1.103,0.287,False,True,,good
884893421dfffff,29.206526,-95.844546,0.4575,0.392,0.537,0.6667,4,6,>2.0m,1.701,2.35,2.199,False,True,,good
8848932519fffff,29.724987,-96.656008,0.6075,0.509,0.724,0.6667,4,6,1.0-2.0m,0.339,1.652,1.144,False,True,,good
884893c2bbfffff,28.891453,-96.099899,0.545,0.503,0.607,0.8,4,5,0.1-0.3m,0.039,0.425,0.217,False,True,,good
88446c864bfffff,29.291427,-95.497943,0.89,0.782,0.982,0.6667,4,6,,,,,False,True,,good
8848935921fffff,29.159261,-95.557126,0.45,0.442,0.458,0.5,2,4,0.1-0.3m,0.026,0.2,0.112,False,True,,good
884893ba6bfffff,29.05311,-96.655084,0.646,0.486,0.782,0.7143,5,7,0.6-1.0m,0.146,2.025,0.787,False,True,,good
8848930e15fffff,29.364408,-96.304141,0.8,0.8,0.8,0.1429,1,7,>2.0m,0.628,8.193,4.754,False,False,cloud,cloud
884893d047fffff,28.692069,-96.050208,0.59,0.514,0.674,0.5,3,6,0.1-0.3m,0.117,0.295,0.213,False,True,,good
884893bacdfffff,29.090308,-96.702368,0.6267,0.504,0.744,0.4286,3,7,>2.0m,0.528,3.283,2.24,False,True,,good
884893c9e3fffff,28.976256,-95.803791,0.6417,0.52,0.74,0.8571,6,7,0.1-0.3m,0.049,0.186,0.13,False,True,,good
88446c84c1fffff,29.399275,-95.492664,0.7825,0.569,0.982,1.0,4,4,,,,,False,True,,good
8848932c41fffff,29.751627,-96.531031,0.51,0.51,0.51,0.2,1,5,>2.0m,1.078,4.12,2.784,False,False,cloud,cloud
88489375c3fffff,29.605924,-96.210608,0.88,0.754,0.966,1.0,5,5,0.3-0.6m,0.039,0.817,0.362,False,True,,good
8848933b57fffff,29.454674,-96.389324,0.788,0.578,0.962,1.0,5,5,,,,,False,True,,good
8848914445fffff,28.92104,-97.146084,0.74,0.64,0.81,1.0,6,6,>2.0m,1.069,11.355,4.625,False,True,,good
8848932a55fffff,29.607915,-96.427522,0.69,0.602,0.778,0.5,2,4,1.0-2.0m,0.244,2.033,1.224,False,True,,good
884892accbfffff,28.691336,-95.785635,1.0,1.0,1.0,0.25,1,4,0.0-0.1m,0.042,0.042,0.042,False,True,,good
8848900ddbfffff,28.309242,-96.45058,0.41,0.41,0.41,0.25,1,4,,,,,False,True,,good
88446d9989fffff,29.938632,-96.151582,0.61,0.61,0.61,0.1667,1,6,,,,,False,False,cloud,cloud
88446c86adfffff,29.368524,-95.491315,0.655,0.615,0.695,0.6667,4,6,0.6-1.0m,0.242,0.96,0.753,False,True,,good
8848956b4bfffff,28.048697,-97.256137,0.57,0.512,0.624,0.8,4,5,0.3-0.6m,0.224,0.577,0.381,False,True,,good
884890058bfffff,28.258074,-96.597716,0.83,0.83,0.83,0.125,1,8,,,,,False,False,cloud,cloud
88489319b5fffff,29.215649,-96.09571,0.52,0.436,0.612,0.6,3,5,0.1-0.3m,0.029,0.385,0.189,False,True,,good
884893d233fffff,28.683397,-96.084759,0.605,0.489,0.721,0.4,2,5,0.6-1.0m,0.11,0.974,0.605,False,True,,good
884891db21fffff,28.305601,-97.020488,0.54,0.54,0.54,0.1667,1,6,,,,,False,False,cloud,cloud
88489390dbfffff,28.737382,-96.613099,0.6733,0.446,0.87,0.75,3,4,0.3-0.6m,0.072,0.567,0.327,False,True,,good
88489361d3fffff,29.679065,-96.058059,0.4,0.4,0.4,0.1667,1,6,>2.0m,4.363,4.704,4.589,False,False,cloud,cloud
88446c81adfffff,29.319666,-95.244203,0.6014,0.514,0.682,1.0,7,7,0.0-0.1m,0.001,0.016,0.008,False,True,,good
884893c4e3fffff,29.020194,-96.191404,0.55,0.482,0.626,0.5,3,6,,,,,False,True,,good
8848907461fffff,28.411367,-96.400896,0.5767,0.56,0.6,0.5,3,6,,,,,False,True,,good
8848903809fffff,28.358706,-96.598034,0.4425,0.332,0.591,0.5714,4,7,0.0-0.1m,0.001,0.001,0.001,False,True,,good
8848922f1bfffff,29.006492,-95.500451,0.6333,0.48,0.752,0.4286,3,7,0.0-0.1m,0.024,0.114,0.071,False,True,,good
88489e5ad1fffff,29.868306,-96.770152,0.465,0.437,0.493,0.5,2,4,>2.0m,0.328,8.006,3.288,False,True,,good
884893803bfffff,28.879419,-96.520272,0.505,0.501,0.509,0.3333,2,6,0.3-0.6m,0.423,0.834,0.593,False,True,,good
88489226cbfffff,28.961832,-95.763138,0.55,0.456,0.672,0.75,3,4,1.0-2.0m,0.556,2.488,1.168,False,True,,good
88489316a1fffff,29.188905,-96.50637,0.515,0.455,0.575,0.2857,2,7,,,,,False,True,,good
88446cb42bfffff,29.586631,-95.726742,1.0,1.0,1.0,0.2857,2,7,1.0-2.0m,0.411,5.826,1.947,False,True,,good
88446c86e9fffff,29.345143,-95.505305,0.975,0.95,0.995,1.0,6,6,,,,,False,True,,good
8848902769fffff,28.498126,-96.830782,0.685,0.64,0.71,0.6667,4,6,0.3-0.6m,0.072,0.561,0.307,False,True,,good
8848935b0dfffff,29.088775,-95.608971,0.61,0.61,0.61,0.1667,1,6,>2.0m,1.392,6.63,5.012,False,False,cloud,cloud
88489162adfffff,29.209425,-97.314419,0.58,0.518,0.642,0.8333,5,6,>2.0m,0.407,5.173,2.342,False,True,,good
8848934aa9fffff,29.31066,-95.674006,0.71,0.606,0.79,0.6667,4,6,0.0-0.1m,0.005,0.056,0.027,False,True,,good
8848914481fffff,28.996928,-97.190819,0.602,0.486,0.708,0.7143,5,7,,,,,False,True,,good
8848939765fffff,28.729504,-96.617695,0.44,0.44,0.44,0.1429,1,7,0.1-0.3m,0.081,0.241,0.149,False,False,cloud,cloud
8848936085fffff,29.678331,-96.088248,0.6733,0.485,0.925,1.0,6,6,0.0-0.1m,0.034,0.157,0.097,False,True,,good
884892a4b7fffff,28.68745,-95.935134,1.0,1.0,1.0,0.25,1,4,0.0-0.1m,0.003,0.008,0.005,False,True,,good
88489308d9fffff,29.336803,-96.182055,0.8788,0.794,1.0,1.0,8,8,,,,,False,True,,good
8848930601fffff,29.290443,-96.4664,0.5175,0.475,0.562,0.6667,4,6,1.0-2.0m,0.252,2.455,1.454,False,True,,good
8848917039fffff,29.06278,-97.300658,0.79,0.64,0.944,1.0,4,4,>2.0m,0.359,5.293,2.352,False,True,,good
884893674bfffff,29.652873,-96.182724,0.6175,0.499,0.726,0.5714,4,7,0.0-0.1m,0.041,0.133,0.092,False,True,,good
884890b46bfffff,28.007132,-97.123659,0.56,0.444,0.684,0.4286,3,7,0.6-1.0m,0.112,1.422,0.753,False,True,,good
884890a555fffff,28.180363,-97.053468,0.55,0.55,0.55,0.2,1,5,,,,,False,False,cloud,cloud
8848933a09fffff,29.445441,-96.44427,0.4925,0.449,0.53,0.6667,4,6,0.1-0.3m,0.082,0.419,0.253,False,True,,good
884890a167fffff,28.078457,-96.867766,0.3233,0.312,0.336,0.4286,3,7,0.1-0.3m,0.032,0.305,0.145,False,True,,good
88489e6d99fffff,30.576968,-97.05957,0.7567,0.578,0.914,0.4286,3,7,>2.0m,2.799,8.443,6.53,False,True,,good
8848956985fffff,28.181277,-97.238818,0.62,0.62,0.62,0.1667,1,6,,,,,False,False,cloud,cloud
88446cb117fffff,29.49826,-95.542118,0.54,0.54,0.54,0.1429,1,7,0.6-1.0m,0.145,1.244,0.637,False,False,cloud,cloud
8848938189fffff,28.903624,-96.486412,0.42,0.42,0.42,0.1667,1,6,,,,,False,False,cloud,cloud
88489e222bfffff,30.289719,-97.609181,0.69,0.69,0.69,0.1667,1,6,,,,,False,False,cloud,cloud
8848902455fffff,28.565497,-96.899686,0.75,0.641,0.875,1.0,4,4,0.1-0.3m,0.077,0.368,0.21,False,True,,good
8848932969fffff,29.650035,-96.293493,0.665,0.581,0.749,0.2857,2,7,,,,,False,True,,good
88446cd609fffff,29.154594,-95.027975,0.76,0.688,0.832,0.3333,2,6,0.0-0.1m,0.006,0.006,0.006,False,True,,good
8848930b3dfffff,29.262641,-96.067891,0.57,0.48,0.68,0.4286,3,7,0.0-0.1m,0.009,0.157,0.077,False,True,,good
88489858bdfffff,30.671112,-97.746054,0.76,0.76,0.76,0.2,1,5,1.0-2.0m,1.407,1.407,1.407,False,False,cloud,cloud
88446c99b1fffff,29.237341,-95.126007,0.44,0.44,0.44,0.4,2,5,,,,,False,True,,good
884890aa91fffff,28.15547,-96.882002,0.53,0.53,0.53,0.25,1,4,,,,,False,True,,good
884893cdd1fffff,29.079571,-95.988828,0.43,0.422,0.438,0.5,2,4,,,,,False,True,,good
88446c9161fffff,29.088903,-95.244577,1.0,1.0,1.0,0.8333,5,6,0.0-0.1m,0.035,0.104,0.085,False,True,,good
88446c824bfffff,29.186714,-95.353473,0.6467,0.514,0.794,0.5,3,6,0.0-0.1m,0.033,0.095,0.066,False,True,,good
88489022cbfffff,28.444183,-96.822812,0.49,0.49,0.49,0.2,1,5,0.6-1.0m,0.089,1.359,0.605,False,False,cloud,cloud
8848902a41fffff,28.45143,-96.602937,0.4,0.4,0.4,0.2,1,5,,,,,False,False,cloud,cloud
88446c98d7fffff,29.212476,-95.219778,0.58,0.58,0.58,0.1667,1,6,0.6-1.0m,0.283,1.139,0.756,False,False,cloud,cloud
8848902141fffff,28.449163,-96.672871,0.534,0.498,0.574,1.0,5,5,0.1-0.3m,0.065,0.321,0.198,False,True,,good
8848934481fffff,29.411319,-95.979683,0.6083,0.55,0.66,0.8571,6,7,1.0-2.0m,1.047,2.212,1.628,False,True,,good
884893d30dfffff,28.646889,-96.008082,0.47,0.462,0.478,0.5,2,4,,,,,False,True,,good
884891cce5fffff,28.655336,-97.211202,0.75,0.75,0.75,0.1429,1,7,>2.0m,0.663,4.706,2.685,False,False,cloud,cloud
8848930829fffff,29.300506,-96.094847,0.43,0.43,0.43,0.2857,2,7,,,,,False,True,,good
88489346bbfffff,29.379537,-96.018335,0.765,0.577,0.917,1.0,4,4,0.0-0.1m,0.012,0.222,0.098,False,True,,good
8848937889fffff,29.565955,-95.956953,0.9829,0.956,1.0,1.0,7,7,0.3-0.6m,0.238,0.537,0.398,False,True,,good
8848902807fffff,28.53784,-96.562462,0.51,0.51,0.51,0.1667,1,6,0.0-0.1m,0.027,0.098,0.064,False,False,cloud,cloud
88446c8e4dfffff,29.341448,-95.310077,0.745,0.597,0.893,0.5,2,4,1.0-2.0m,0.086,3.504,1.251,False,True,,good
8848939229fffff,28.638714,-96.552749,0.62,0.62,0.62,0.125,1,8,0.1-0.3m,0.044,0.2,0.125,False,False,cloud,cloud
8848936123fffff,29.642647,-95.9707,0.8043,0.61,0.964,1.0,7,7,>2.0m,0.349,4.066,2.32,False,True,,good
88489a4243fffff,31.048774,-96.677475,0.41,0.402,0.418,0.3333,2,6,>2.0m,7.575,9.458,8.474,False,True,,good
884893952bfffff,28.807342,-96.601769,0.85,0.822,0.886,0.6,3,5,0.3-0.6m,0.315,0.317,0.311,False,True,,good
8848922ca5fffff,29.106403,-95.509822,0.6275,0.592,0.669,1.0,4,4,0.1-0.3m,0.067,0.466,0.253,False,True,,good
88446da315fffff,30.328609,-96.566903,0.805,0.565,0.975,0.8571,6,7,,,,,False,True,,good
8848933aa7fffff,29.522491,-96.448289,0.59,0.59,0.59,0.1429,1,7,,,,,False,False,cloud,cloud
88446d994dfffff,29.8627,-96.107422,0.795,0.783,0.807,0.25,2,8,>2.0m,1.916,3.459,2.746,False,True,,good
884891c30bfffff,28.399858,-97.201373,0.56,0.56,0.56,0.1429,1,7,0.3-0.6m,0.17,0.604,0.403,False,False,cloud,cloud
884893ba1dfffff,29.075492,-96.681441,0.52,0.52,0.52,0.1667,1,6,1.0-2.0m,0.186,3.973,1.812,False,False,cloud,cloud
8848935083fffff,29.152023,-95.867038,0.69,0.49,0.835,1.0,6,6,,,,,False,True,,good
88446c8b4bfffff,29.245302,-95.111366,0.57,0.57,0.57,0.2,1,5,,,,,False,False,cloud,cloud
